"","genus_sp","ED","evol_dist_scaled","global_di","funct_dist_scaled","scarcity_average","scarcity_scaled","biomass","biomass_log","biomass_log_scaled","scarcity_logbio_scaled","Ri","restrictedness_scaled"
"26","Apogon_imberbis",100.662499261686,0.605229043804438,0.401944016986288,0.467691230057861,0.999927425468189,0.999926967989345,0.58871429,-0.230095422328098,0.264781281935562,0.735218718064438,0.996973627323822,0.996348143639683
"27","Apristurus_aphyodes",87.6074221399422,0.515757896806868,0.314653002831111,0.145002556339317,0.996096510605632,0.996049164247172,50.211634,1.70080435452784,0.471865968185276,0.528134031814724,0.996973627323822,0.996348143639683
"28","Apristurus_laurussonii",86.259188740545,0.506517967579366,0.313343515391018,0.140161774394186,0.997366272999252,0.997334468029247,36.298367,1.55988708732698,0.456752906173858,0.543247093826142,0.997405966277562,0.996956786366403
"29","Apristurus_manis",88.5062444062069,0.521917849625203,0.3178533796536,0.156833388667749,0.996496812801838,0.996454365983609,38.823011,1.5890892149775,0.459884769108856,0.540115230891144,0.997838305231301,0.997565429093122
"30","Apristurus_melanoasper",90.5285945053027,0.535777743466456,0.379535683780054,0.384854349394425,0.999509270326608,0.999503694794558,5.056,0.703807065274329,0.364940236818182,0.635059763181818,0.998270644185041,0.998174071819842
"31","Apristurus_microps",86.259188740545,0.506517967579366,0.320647350238386,0.167161859142503,0.999902578221998,0.999901816622709,0.632,-0.199282921717615,0.268085853771952,0.731914146228048,0.998270644185041,0.998174071819842
"32","Apterichtus_caecus",47.3127878580564,0.23960425072512,0.332141615740782,0.209652708014342,0.999936838538598,0.999936496272006,1.75299442,0.243780533682462,0.315603419287257,0.684396580712743,0.996108949416342,0.995130858186245
"33","Arctozenus_risso",44.091910026981,0.217530414531123,0.334140046217101,0.217040305536988,0.999940301641571,0.999940001761986,4.237196906,0.627078646489128,0.356711285361964,0.643288714638036,0.963251188932123,0.948874010955569
"34","Argentina_silus",52.523810643785,0.275317267302637,0.310508299259245,0.129680831514534,0.392240243595914,0.38480193585474,110742.7982992,5.04431549326429,0.830450066353786,0.169549933646214,0.87029831387808,0.818015824710895
"35","Argentina_sphyraena",52.523810643785,0.275317267302637,0.30276448764809,0.101054284755807,0.570222839221526,0.564962967911224,54906.0785770321,4.73962042726117,0.797772201401192,0.202227798598808,0.565499351491569,0.388922702373707
"36","Argyropelecus_aculeatus",48.427614922651,0.247244562248602,0.368019498115952,0.342282468265406,0.999994632344106,0.999994997450788,0.048,-1.31875876262441,0.148024571432483,0.851975428567517,0.998270644185041,0.998174071819842
"37","Argyropelecus_hemigymnus",55.326628922651,0.294525990766878,0.39636170115909,0.447055084310324,0.999896980021191,0.999896149902142,7.5330687622,0.876971931710791,0.383511781786642,0.616488218213358,0.904885430177259,0.866707242848448
"38","Argyropelecus_olfersii",48.427614922651,0.247244562248602,0.369303219770567,0.347028001836768,0.999968030071036,0.999968069576439,1.527741835,0.184049971315824,0.30919744994826,0.69080255005174,0.986597492434068,0.981740718198418
"39","Argyrosomus_regius",61.1637578945912,0.334529938611996,0.391074713045106,0.427510676458283,0.987169514142185,0.987012904885036,550.9947864,2.741147489508,0.583440444645265,0.416559555354735,0.994379593601384,0.992696287279367
"40","Ariosoma_balearicum",96.3208572346368,0.575474206786589,0.372353721055657,0.358304789297531,0.999809280557659,0.999807377031935,11.95041021,1.07738281314037,0.405005400978753,0.594994599021247,0.985732814526589,0.980523432744979
"41","Arnoglossus_imperialis",29.3519509368568,0.116512164375085,0.295697910594978,0.074931270845749,0.988679756206843,0.988541631714013,994.910790927,2.99778414130347,0.610964152066154,0.389035847933846,0.817552961521833,0.743761412051126
"42","Arnoglossus_kessleri",26.4251605544918,0.096453815420906,0.308830647114018,0.123479055181154,0.999984575050019,0.999984817059407,0.254,-0.595166283380062,0.225628247880651,0.774371752119349,0.996973627323822,0.996348143639683
"43","Arnoglossus_laterna",37.4027116868568,0.171686928322348,0.292640701654737,0.0636296871975972,0.94381148555151,0.943124191208437,5169.720043452,3.71346702532296,0.687719542101358,0.312280457898642,0.555123216601816,0.374315276932441
"44","Arnoglossus_rueppelii",26.4251605544918,0.096453815420906,0.298455563416019,0.0851254854508856,0.996689167656246,0.996649075185199,184.379439085,2.26571248944109,0.532451103302389,0.467548896697611,0.892347600518807,0.849056603773585
"45","Arnoglossus_thori",29.3519509368568,0.116512164375085,0.296842994983546,0.0791643040647919,0.990095332554789,0.989974534155425,666.602543544,2.82386696645775,0.592311923701921,0.407688076298079,0.893644617380026,0.850882531953743
"46","Artediellus_atlanticus",30.4575145531093,0.124088990149645,0.276144566941594,0.0026484294635121,0.999959314657882,0.999959247490082,0.07,-1.15490195998574,0.16559784735857,0.83440215264143,0.99956766104626,1
"47","Atherina_boyeri",60.4560760664218,0.329679940079993,0.301086060082536,0.0948496419262657,0.999983821282766,0.999984054066342,0.14355556,-0.84297998233461,0.199050782436047,0.800949217563953,0.999135322092521,0.999391357273281
"48","Atherina_presbyter",60.4560760664218,0.329679940079993,0.354505530587523,0.292325387337557,0.991987689396895,0.991890052695283,293.242362795,2.46722671016803,0.554063053168603,0.445936946831397,0.979680069174233,0.972002434570907
"49","Aulopus_filamentosus",118.007893915126,0.72410328256202,0.308864990152581,0.123606011084606,0.999209640830462,0.999200397952131,48.995689144,1.69015787057276,0.470724156571889,0.529275843428111,0.979247730220493,0.971393791844187
"50","Auxis_rochei",43.9210072400989,0.216359156159776,0.38310507443364,0.398049315074871,0.998909606051674,0.998896690866563,14.46,1.16016829295851,0.413883958695553,0.586116041304447,0.998270644185041,0.998174071819842
"51","Bajacalifornia_megalops",39.0150850847435,0.182737104123839,0.303796159089878,0.104868064358274,0.995953493790436,0.995904396962839,30.863,1.48943813884058,0.449197413874986,0.550802586125014,0.998702983138781,0.998782714546561
"52","Balistes_capriscus",75.0640337762251,0.429793537219243,0.425185085143881,0.553606481841325,0.997318742695085,0.997286355972995,150.952171,2.17883936344418,0.523134154667233,0.476865845332767,0.98400345871163,0.978088861838101
"53","Bathophilus_nigerrimus",55.8513031874025,0.298121772532826,0.352927767387017,0.286492870445175,0.999994546132086,0.999994910183567,0.12333333,-0.908919542390356,0.191978911969614,0.808021088030386,0.996541288370082,0.995739500912964
"54","Bathygadus_melanobranchus",70.8045158026825,0.400601525927722,0.343856966742877,0.252960843606543,0.999349092968179,0.999341556928745,2.16632047,0.335722703470087,0.325464011541605,0.674535988458395,0.998270644185041,0.998174071819842
"55","Bathypterois_dubius",92.6392851060849,0.550243066593077,0.324151537844136,0.18011578872969,0.99991296371386,0.999912329228875,6.492524059,0.812413567646212,0.376588041503821,0.623411958496179,0.985300475572849,0.979914790018259
"56","Bathyraja_brachyurops",58.9764448175173,0.319539494049808,0.388045217274228,0.416311540077499,0.970155532911225,0.969790679266935,1067.60772751,3.02841170861754,0.614248890219758,0.385751109780242,0.986165153480329,0.981132075471698
"57","Bathyraja_pallida",58.9764448175173,0.319539494049808,0.402513664825532,0.469797047105715,0.999482150695858,0.999476243230276,3.2735,0.515012345258015,0.344692424979993,0.655307575020007,0.999135322092521,0.999391357273281
"58","Bathyraja_richardsoni",62.8028047078223,0.345762916938739,0.406002441703985,0.482694007860536,0.995884628369153,0.995834688656093,29.58,1.47099816966087,0.447219768386699,0.552780231613301,0.99956766104626,1
"59","Bathysaurus_ferox",92.6392851060849,0.550243066593077,0.34263997503789,0.248461990625975,0.998857111515839,0.998843553818415,12.178,1.0855759697185,0.405884098713205,0.594115901286795,0.998702983138781,0.998782714546561
"60","Bathysolea_profundicola",21.0149349111788,0.0593755898915703,0.34442414682353,0.255057538091728,0.998821625800886,0.998807633772375,111.26553044,2.04636064269704,0.508926107906072,0.491073892093928,0.981409424989191,0.974437005477784
"61","Bellottia_apoda",37.5282577256175,0.172547340557692,0.380879175717183,0.389820835756617,0.999994950292637,0.999995319290883,0.135882052,-0.866837903327268,0.196492073722858,0.803507926277142,0.990056204063986,0.986609860012173
"62","Belone_belone",68.9718610664118,0.388041682751341,0.360737444823502,0.315362903386585,0.998991905641641,0.998979997770894,61.591407444,1.78952012839905,0.481380536687342,0.518619463312658,0.966709900562041,0.953743152769324
"63","Benthocometes_robustus",36.9004650201793,0.168244850966213,0.376061083060662,0.372009793643829,0.999888373738044,0.999887438281501,5.233180784,0.718765738014545,0.366544521042692,0.633455478957308,0.973194984868137,0.962872793670116
"64","Benthodesmus_elongatus",55.634472518868,0.296635753841621,0.365143335395858,0.331650158141298,0.999831147994991,0.999829512118033,1.529,0.18440748541232,0.309235792536203,0.690764207463797,0.998270644185041,0.998174071819842
"65","Benthosema_glaciale",56.1479088641605,0.300154518096721,0.360094280427091,0.312985317697272,0.999824769724491,0.99982305578003,7.1153524374,0.85219641641289,0.380854663134686,0.619145336865314,0.944228274967575,0.922093730979915
"66","Beryx_decadactylus",54.2533058708515,0.287170121196143,0.337311838625883,0.228765469869263,0.998564494630802,0.998547355418678,115.7480907,2.06351383592936,0.510765749549451,0.489234250450549,0.989191526156507,0.985392574558734
"67","Beryx_splendens",54.2533058708515,0.287170121196143,0.341073203392547,0.242670106213258,0.996891356176822,0.996853738413133,99.0892378,1.9960264878063,0.50352788227151,0.49647211772849,0.991785559878945,0.989044430919051
"68","Blennius_ocellaris",43.3891246715971,0.212713973291219,0.331439888877704,0.207058634466784,0.991315284385091,0.991209417712628,748.225489587,2.87403249910199,0.597692064977351,0.402307935022649,0.787721573713792,0.701765063907486
"69","Boops_boops",28.3407304504764,0.109581906059475,0.322660181446355,0.17460269184682,0.693209909557654,0.689455351244978,32491.49021193,4.51176963058094,0.773335712616102,0.226664287383898,0.787721573713792,0.701765063907486
"70","Borostomias_antarcticus",69.1066796874005,0.388965643333419,0.318584089535023,0.159534603733141,0.999954285621816,0.999954156900608,1.291041667,0.110940258886222,0.301356596662264,0.698643403337736,0.994379593601384,0.992696287279367
"71","Bothus_podas",39.7297200201968,0.187634754805124,0.32840601835881,0.195843325955928,0.990286503997973,0.990168045461307,891.56610373,2.95015354876866,0.605855877452844,0.394144122547156,0.973627323821876,0.963481436396835
"72","Brama_brama",44.8061547650985,0.222425391049486,0.364287507783567,0.328486420386448,0.990773993572978,0.990661501715504,432.559103,2.63604545596984,0.572168486410904,0.427831513589096,0.985732814526589,0.980523432744979
"73","Brosme_brosme",48.4628919787578,0.247486328623718,0.291750999108487,0.0603407239814846,0.994218217903295,0.994147881986579,426.718724,2.63014169969426,0.571535321742972,0.428464678257028,0.981841763942931,0.975045648204504
"74","Buenia_jeffreysii",45.2652637213423,0.225571830134367,0.362918978579604,0.323427378765201,0.999987489235258,0.999987766913118,0.749345015,-0.125318177479452,0.27601840730875,0.72398159269125,0.980977086035452,0.973828362751065
"75","Buglossidium_luteum",40.3011958659579,0.191551284667402,0.319154490002133,0.161643203020266,0.904085086382018,0.902911556657817,8257.482153792,3.91684764376,0.709531658951299,0.290468341048701,0.765672287073065,0.670724284844796
"76","Callanthias_ruber",38.255999351778,0.177534816112472,0.284616087811322,0.033965098885772,0.998312149257699,0.998291921438219,93.785058345,1.97213365292914,0.500965429122227,0.499034570877773,0.973627323821876,0.963481436396835
"77","Callionymus_fasciatus",32.1290000868622,0.135544282715143,0.277838294796524,0.00890963286957795,0.999956234022938,0.999956129149387,0.1,-1,0.182210736420759,0.817789263579241,0.99956766104626,1
"78","Callionymus_lyra",40.9936972359389,0.196297246050226,0.277049195205868,0.00599256857831027,0.708184452727968,0.704613176888857,27552.023639991,4.44015350240398,0.765655042903615,0.234344957096385,0.547341115434501,0.363359707851491
"79","Callionymus_maculatus",26.4637549486547,0.0967183167088898,0.276968901661127,0.00569574744830708,0.985449963891528,0.985272308020818,1202.65488923128,3.08014102118441,0.619796743397444,0.380203256602556,0.581928231733679,0.412051125989044
"80","Callionymus_reticulatus",26.4637549486547,0.0967183167088898,0.279586932557283,0.0153738217130067,0.999710452976706,0.999707339840559,24.006722914,1.3803328798612,0.437496118657723,0.562503881342277,0.909641158668396,0.873402312842361
"81","Callionymus_risso",65.5662502359195,0.364701804756748,0.28753156091275,0.0447427276883108,0.999912831211763,0.999912195105005,4.977147657,0.696980525146089,0.364208105644119,0.635791894355881,0.960224816255945,0.944613511868533
"82","Capros_aper",70.8856504549722,0.40115757093105,0.34281594913912,0.249112514049081,0.185780208725066,0.175814911983082,249696.61454215,5.39741265410293,0.86831894781743,0.13168105218257,0.61348897535668,0.456482045039562
"83","Caranx_rhonchus",37.1997533682765,0.170295981843308,0.338553262315412,0.23335464056196,0.999025580304231,0.999014084598008,39.678,1.59854977308763,0.46089939282546,0.53910060717454,0.992217898832685,0.98965307364577
"84","Carapus_acus",61.4781091035254,0.336684300701253,0.322977119169455,0.175774315461328,0.999741393622879,0.999738659187979,19.085464725,1.28070273934647,0.426811008722549,0.573188991277451,0.93558149589278,0.909920876445526
"85","Cataetyx_alleni",40.6500666399964,0.193942221773026,0.383043740993991,0.397822583761384,0.999974142932362,0.999974257256765,1.48189171,0.170816468509865,0.307778186344108,0.692221813655892,0.993514915693904,0.991479001825928
"86","Cataetyx_laticeps",40.6500666399964,0.193942221773026,0.382530431323994,0.39592503201197,0.971761207375088,0.971416006549862,376.66806154,2.57595879704164,0.565724326511419,0.434275673488581,0.997405966277562,0.996956786366403
"87","Centracanthus_cirrus",64.5919088934253,0.358024292501005,0.309877132326105,0.127347596845179,0.913080436674231,0.912017006472492,5955.605137967,3.7749258959158,0.694310868635511,0.305689131364489,0.945092952875054,0.923311016433354
"88","Centrolabrus_exoletus",25.585549647901,0.0906996593830812,0.398983184709167,0.456745922000049,0.999960592857625,0.999960541334483,0.999449,-0.000239362209875051,0.289432830743384,0.710567169256616,0.997405966277562,0.996956786366403
"89","Centrolophus_niger",33.4379077303755,0.144514698369293,0.308450812857406,0.122074921964405,0.978821991827882,0.978563212205967,1150.121061899,3.06074355665579,0.61771640867262,0.38228359132738,0.945957630782533,0.924528301886792
"90","Centrophorus_granulosus",102.979929420589,0.621111227606977,0.479025844637661,0.752639606169124,0.958849790287095,0.958346558833876,2276.2182474,3.35721390056019,0.649512190559216,0.350487809440784,0.965412883700821,0.951917224589166
"91","Centrophorus_squamosus",102.979929420589,0.621111227606977,0.472158730111645,0.727253945341149,0.95656535017454,0.956034158079731,1744.83535,3.24175445137533,0.637129422641586,0.362870577358414,0.995676610462603,0.994522215459525
"92","Centroscyllium_fabricii",118.921623327207,0.730365399421378,0.382262525379724,0.394934664163981,0.996975283424654,0.996938692897216,27.4221,1.43810071024524,0.443691589377536,0.556308410622464,0.99956766104626,1
"93","Centroscymnus_coelolepis",90.5676604211152,0.536045476262185,0.433534000141551,0.584469914162064,0.96432197361362,0.963885719515535,1010.212619,3.00441278916924,0.61167505973728,0.38832494026272,0.994811932555123,0.993304930006086
"94","Cepola_macrophthalma",100.436450078682,0.603679847312326,0.323009267690793,0.175893158893414,0.898876474209561,0.897639193136691,6605.037932158,3.81987531607312,0.699131593502724,0.300868406497276,0.812364894076956,0.736457699330493
"95","Ceratoscopelus_maderensis",56.5907152326701,0.303189229674365,0.357538075910757,0.303535796997892,0.99962040575385,0.999616190475384,26.3704747466,1.42111794844997,0.441870226124932,0.558129773875068,0.93601383484652,0.910529519172246
"96","Chauliodus_sloani",79.4766915785032,0.460035070930296,0.327533293846134,0.192617125432971,0.999422062630582,0.999415419710896,35.473654926,1.54990593706001,0.455682450111755,0.544317549888245,0.926934716817985,0.897748021911138
"97","Chaunax_pictus",73.3537639724406,0.418072442078025,0.374108510519088,0.364791719138938,0.999594241939376,0.99958970642619,7.3161176,0.864280677753066,0.382150673159745,0.617849326840255,0.997838305231301,0.997565429093122
"98","Chelidonichthys_cuculus",17.8745080691934,0.037853113310684,0.315267462738467,0.147274030149959,0.646747607309044,0.642424368831182,40187.2730728,4.60408853792593,0.783236709131614,0.216763290868386,0.553826199740597,0.372489348752282
"99","Chelidonichthys_lastoviza",18.3054520691934,0.0408065278031578,0.308402794929516,0.121897414100442,0.987257329918983,0.987101795492138,998.393611929,2.99930179357947,0.611126916881386,0.388873083118614,0.939040207522698,0.914790018259282
