"","genus_sp","ED","evol_dist_scaled","global_di","funct_dist_scaled","scarcity_average","scarcity_scaled","biomass","biomass_log","biomass_log_scaled","scarcity_logbio_scaled"
"151","Diaphus_rafinesquii",36.7679077927396,0.16733638852886,0.361049042985678,0.316514788247344,0.999948089075641,0.999947884511163,3.8967808866,0.590705986389081,0.352810398845135,0.647189601154865
"152","Dicentrarchus_labrax",58.0947317531549,0.313496796756212,0.303487234322649,0.103726062236057,0.822627647422454,0.820457110929297,18297.4654406,4.26239093555582,0.746590404840092,0.253409595159908
"153","Dicentrarchus_punctatus",58.0947317531549,0.313496796756212,0.335480917434597,0.22199710388546,0.999216581600398,0.99920742367434,23.4557245,1.37024885197057,0.436414629200375,0.563585370799625
"154","Dicologlossa_cuneata",30.1555012111575,0.122019183907904,0.316557573299778,0.152043181591363,0.995547858373175,0.995493796728836,384.4782398,2.58487176519802,0.566680222429137,0.433319777570863
"155","Diplecogaster_bimaculata",40.9612155049203,0.19607463704504,0.359803588553246,0.311910717108199,0.999985055008963,0.999985302892858,1.310891728,0.117566822983784,0.302067280853906,0.697932719146094
"156","Diplodus_annularis",18.9456607421528,0.0451941084932839,0.302816338332411,0.10124596116966,0.872399412158409,0.870838062339648,7553.48567819,3.87814741010119,0.705381145371524,0.294618854628476
"157","Diplodus_bellottii",18.9456607421528,0.0451941084932839,0.301466793868949,0.0962571004346409,0.997768561175231,0.997741680053062,50.681,1.70484517547339,0.472299337202006,0.527700662797994
"158","Diplodus_cervinus",20.5077534088171,0.0558996923285699,0.319131809433053,0.161559359765307,0.99780345634549,0.997777002326374,44.381,1.64719708360102,0.466116708169999,0.533883291830001
"159","Diplodus_puntazzo",22.6935759088096,0.070879921428994,0.310023721619294,0.127889493454565,0.998574518340182,0.998557501814288,60.96886851,1.78510813524788,0.480907360280987,0.519092639719013
"160","Diplodus_sargus",20.5077534088171,0.0558996923285699,0.2821126476778,0.0247106322692647,0.99671393192811,0.996674142561935,170.522162,2.23178083030114,0.528812008683833,0.471187991316167
"161","Diplodus_vulgaris",22.7921152421523,0.0715552469821353,0.30119701822557,0.0952598208703447,0.953487037961959,0.952918168545692,4590.09846583,3.66182200203137,0.682180728760092,0.317819271239908
"162","Dipturus_batis",47.0207851215841,0.237603050769349,0.377377787847699,0.376877255953896,0.86281768855327,0.861139062235093,24084.49773974,4.3817375939291,0.759390067256764,0.240609932743236
"163","Dipturus_nidarosiensis",57.8689537239781,0.311949458578971,0.378901254383643,0.38250905437778,0.968806678289086,0.968425315198812,1407.431282,3.14842719956121,0.627120283435021,0.372879716564979
"164","Dipturus_oxyrinchus",57.8689537239781,0.311949458578971,0.36970025563695,0.348495724240746,0.883206700684828,0.881777627794394,17625.933334116,4.24615212317403,0.744848828499643,0.255151171500357
"165","Dussumieria_elopsoides",90.7983203275103,0.537626271702845,0.336237253645025,0.224793051795913,0.999618492510786,0.999614253814983,12.144,1.08436175855141,0.405753877278828,0.594246122721172
"166","Dysomma_brevirostre",47.1228953165331,0.238302848723589,0.347761980212314,0.26739650607995,0.99999577241531,0.999996151476012,0.040666667,-1.39076142048512,0.140302447275159,0.859697552724841
"167","Echelus_myrus",71.0077946418584,0.401994669049881,0.337142647938488,0.228140022690655,0.99329997187234,0.993218396988132,463.10991139,2.66568407578103,0.575347162154742,0.424652837845258
"168","Echiichthys_vipera",44.3899938297605,0.219573290225182,0.28867170551997,0.048957500018683,0.965970735614702,0.965554661710058,3641.298793798,3.56125631726778,0.67139528379481,0.32860471620519
"169","Echiodon_dentatus",44.1356846376221,0.21783041770896,0.327053320134743,0.190842806714743,0.999938345187728,0.999938021361924,4.205975799,0.623866769446119,0.356366818726411,0.643633181273589
"170","Echiodon_drummondii",44.1356846376221,0.21783041770896,0.35040542661478,0.277168533841497,0.999972990485609,0.99997309070452,1.405550694,0.14784651392598,0.305314710043998,0.694685289956002
"171","Echiostoma_barbatum",58.242570312401,0.314509987665991,0.32588921341449,0.186539453646149,0.999993688166051,0.999994041716368,0.021,-1.67778070526608,0.109520270360071,0.890479729639929
"172","Electrona_risso",48.9490205586051,0.250817942923782,0.3582447367138,0.306148109840284,0.999992749079157,0.999993091135422,0.290137433,-0.537396235704143,0.231823956400064,0.768176043599936
"173","Enchelyopus_cimbrius",34.0999534266711,0.149051936047783,0.277042038153508,0.00596611110435248,0.873354798553756,0.871805142285827,10319.269367812,4.01364894915549,0.719913382641292,0.280086617358708
"174","Engraulis_encrasicolus",110.190590564249,0.670528486280965,0.339585834639742,0.237171750456733,0.459591169533375,0.452977210432581,122615.16941965,5.08854420254546,0.835193496590043,0.164806503409957
"175","Entelurus_aequoreus",58.1808097594567,0.314086720345577,0.400555267504329,0.462557440139189,0.998515355264418,0.998497614605925,89.548337652,1.95205752814971,0.498812309602049,0.501187690397951
"176","Ephippion_guttifer",39.7180867354059,0.187555027713213,0.313237601823716,0.139770243732154,0.995572851639312,0.995519095902645,24.174,1.38334851777202,0.437819539084868,0.562180460915132
"177","Epigonus_constanciae",38.5329641661979,0.179432955770555,0.337248890153008,0.228532768262787,0.999896794010072,0.999895961614321,5.568846078,0.745765214226792,0.369440154533015,0.630559845466985
"178","Epigonus_denticulatus",43.5362901661983,0.213722551446495,0.328478955395838,0.196112952285412,0.994529284678411,0.994462756095738,434.037237432,2.63752699061273,0.572327377690694,0.427672622309306
"179","Epigonus_telescopus",34.9503326661969,0.154879891350825,0.388282774487603,0.417189717778356,0.985400606809741,0.985222346827911,1133.3776845256,3.05437465741188,0.61703335846075,0.38296664153925
"180","Epinephelus_aeneus",47.1492921185336,0.238483755517936,0.320003200855641,0.164780632254416,0.988446455224756,0.98830547522037,539.73639,2.7321816999689,0.582478883752286,0.417521116247714
"181","Epinephelus_costae",39.7729643685406,0.187931123904395,0.323105611845258,0.176249314309016,0.994884260371579,0.994822076550704,6,0.778151250383644,0.372913484540507,0.627086515459493
"182","Epinephelus_marginatus",39.7729643685406,0.187931123904395,0.37607017054721,0.372043387353446,0.997880635085248,0.997855125703319,17.9,1.25285303097989,0.423824189733617,0.576175810266383
"183","Eretmophorus_kleinenbergi",31.8596039728636,0.133698014087898,0.302155085433932,0.0988015077185491,0.999993171374921,0.999993518599919,0.006,-2.22184874961636,0.0511701883862526,0.948829811613747
"184","Esox_lucius",128.816060417141,0.798175541565791,0.347774569012263,0.26744304309408,0.999899220758205,0.99989841806489,1.686,0.226857570288723,0.313788469279591,0.68621153072041
"185","Etmopterus_princeps",75.9849669525932,0.436105024070634,0.40968734188014,0.496315977568839,0.983112156434131,0.982905886726682,352.5931356,2.54727385305672,0.56264793036885,0.43735206963115
"186","Etmopterus_pusillus",79.2857185854542,0.458726264205195,0.40842978149143,0.49166715434366,0.999213756419446,0.999204563914293,9.213,0.964401071162731,0.392888361622374,0.607111638377626
"187","Etmopterus_spinax",75.9849669525932,0.436105024070634,0.405891630085995,0.482284370575555,0.901108411953227,0.899898448913758,9543.161146697,3.97969225742552,0.716271603333394,0.283728396666606
"188","Eurypharynx_pelecanoides",106.386639673947,0.644458640342566,0.357764008625446,0.304371002416894,0.999989480298885,0.999989782346575,0.035,-1.45593195564972,0.133313053009827,0.866686946990173
"189","Eutelichthys_leptochirus",27.9040385662619,0.106589099245631,0.334071193206918,0.216785776628684,0.999996083928194,0.999996466801689,0.137832009,-0.860649913649152,0.19715572178806,0.80284427821194
"190","Eutrigla_gurnardus",17.8745080691934,0.037853113310684,0.311221737369676,0.132318198027724,0.447383239858018,0.440619860536348,228620.776361666,5.35911569521595,0.86421168455577,0.13578831544423
"191","Evermannella_balbo",52.145306306416,0.272723240711132,0.343795631688828,0.252734106325105,0.999993459549001,0.999993810301136,0.270395652,-0.568000296190422,0.228541739301211,0.771458260698789
"192","Fistularia_commersonii",94.4713473181554,0.56279884898764,0.38073332234367,0.389281659621344,0.999943929594013,0.999943674119129,0.56,-0.2518119729938,0.2624522304048,0.7375477695952
"193","Gadella_maraldi",31.8596039728636,0.133698014087898,0.32058482154469,0.166930709333632,0.999885347889749,0.999884375398022,8.4985636076,0.929345529242796,0.38912873308711,0.61087126691289
"194","Gadiculus_argenteus",34.0912305657467,0.148992155139196,0.328237115133244,0.195218941437404,0.538754848506308,0.533109821461316,58878.7098281646,4.76995828501409,0.801025868851753,0.198974131148247
"195","Gadus_morhua",22.5983511901968,0.0702273121247854,0.32030854029217,0.16590938048539,0.0432119059850803,0.0315016297214494,2198584.61960012,6.34214318549731,0.969639186200226,0.0303608137997744
"196","Gaidropsarus_argentatus",32.5369632600102,0.138340201321669,0.306449635998791,0.1146771718909,0.999934915343236,0.999934549537495,0.546,-0.262807357295263,0.261273000008922,0.738726999991078
"197","Gaidropsarus_biscayensis",26.8494612600147,0.0993617010228821,0.314674251121541,0.145081104890092,0.998670603967554,0.998654763491657,61.591993268,1.78952425915253,0.481380979701423,0.518619020298577
"198","Gaidropsarus_macrophthalmus",19.7834097181247,0.0509355040497609,0.290318987587336,0.0550470072916054,0.999222584543944,0.999213500091536,44.937318656,1.65260715514042,0.466696926253172,0.533303073746828
"199","Gaidropsarus_mediterraneus",35.7294267600115,0.160219303867702,0.281735956523134,0.0233181181568209,0.999452382747159,0.999446110933684,26.396399479,1.42154469228489,0.44191599344762,0.55808400655238
"200","Gaidropsarus_vulgaris",19.7834097181247,0.0509355040497609,0.275451546628849,8.65414187439682e-05,0.997344393241753,0.997312320472188,238.378995983,2.37726798625887,0.544415181052482,0.455584818947518
"201","Galeorhinus_galeus",101.90841190482,0.613767732025152,0.444928974737609,0.626593714361267,0.884782602524843,0.883372818048355,13205.0365007,4.12073960599964,0.731398616281413,0.268601383718587
"202","Galeus_atlanticus",61.4107381419028,0.336222583228849,0.311490741850413,0.133312626835242,0.970880790140446,0.970524813357203,2761.80076253,3.44119234518584,0.658518691085804,0.341481308914196
"203","Galeus_melastomus",56.8672076763472,0.305084132005561,0.293693980505867,0.0675233429056479,0.354328441248582,0.346426108072208,128204.923153061,5.10790470269571,0.837269866967889,0.162730133032111
"204","Galeus_murinus",56.8672076763472,0.305084132005561,0.338830096929488,0.23437801502175,0.998551324261428,0.998534023849202,17.286281,1.23770156846722,0.422199229236822,0.577800770763178
"205","Gasterosteus_aculeatus",42.1305509797295,0.20408851434201,0.414470206228889,0.513996791203674,0.996992300855825,0.996955918615,382.362752884,2.5824755797212,0.5664232368913,0.4335767631087
"206","Glossanodon_leioglossus",60.7379808757903,0.331611935303239,0.299665294872225,0.0895974994713084,0.566237456273749,0.560928805455688,39250.303423466,4.59384301839662,0.78213790005689,0.21786209994311
"207","Glyptocephalus_cynoglossus",24.8254356546663,0.0854903243336278,0.327923271801835,0.194058756860014,0.911243037318559,0.910157118076921,9865.190630527,3.99410548178142,0.717817389437554,0.282182610562446
"208","Gnathophis_mystax",65.3994045758861,0.363558351337396,0.328408757213342,0.195853450678903,0.997276532866091,0.997243629512423,165.7081104096,2.21934376502728,0.527478161225267,0.472521838774733
"209","Gobius_auratus",33.6686484748775,0.146096047822624,0.377354730748757,0.376792020781074,0.999996093458998,0.999996476449147,0.02142857,-1.66900680991154,0.110461251030565,0.889538748969435
"210","Gobius_cruentatus",37.6536551415509,0.173406734227256,0.363928548133345,0.327159454322762,0.999995359759786,0.999995733769747,0.07,-1.15490195998574,0.16559784735857,0.83440215264143
"211","Gobius_fallax",33.6686484748775,0.146096047822624,0.365634444600172,0.333465641433875,0.999989340169184,0.999989640501743,0.058,-1.23657200643706,0.156838917377797,0.843161082622203
"212","Gobius_gasteveni",59.7222781744567,0.324650958753703,0.365128382677739,0.331594882431361,0.999777107582911,0.999774810272727,15.446125786,1.18881956720721,0.416956743834152,0.583043256165849
"213","Gobius_geniporus",37.6536551415509,0.173406734227256,0.365634444600172,0.333465641433875,0.999966095126476,0.999966110948924,0.89806599,-0.0466917501479538,0.28445091594024,0.71554908405976
"214","Gobius_niger",38.1645064748827,0.176907782464062,0.363052209478338,0.323919893400604,0.977636815864984,0.977363530159002,2516.520223374,3.4008004248442,0.654186747889565,0.345813252110435
"215","Gobius_paganellus",48.9712740443324,0.250970454078955,0.364280892770401,0.328461966668663,0.999888688873494,0.999887757274085,8.348069998,0.921586081938421,0.388296549703095,0.611703450296905
"216","Gonichthys_cocco",63.2414243352787,0.348768935271546,0.355933023671236,0.297602400720707,0.999974888339216,0.999975011787103,0.29666667,-0.527731243195036,0.232860505249126,0.767139494750874
"217","Gonostoma_denudatum",98.9699805937405,0.593629603592503,0.316088345208939,0.150308586206378,0.999953195438359,0.999953053373738,1.17308921,0.0693310401952665,0.296894100938253,0.703105899061746
"218","Gouania_willdenowi",43.4377470049175,0.213047199659115,0.370823460362608,0.352647874914502,0.999998290378187,0.999998700257756,0.002,-2.69897000433602,0,1
"219","Grammonus_ater",37.5282577256175,0.172547340557692,0.383586486969716,0.399828952696008,0.999996538625906,0.999996927064721,0.02,-1.69897000433602,0.107247765384751,0.892752234615249
"220","Gymnammodytes_cicerelus",20.3278218417099,0.0546665564734519,0.343845507139265,0.252918480892272,0.920609734176071,0.919638459591678,5213.13670225,3.71709911342777,0.68810907543428,0.31189092456572
"221","Gymnammodytes_semisquamatus",20.3278218417099,0.0546665564734519,0.340317983175557,0.239878283795515,0.977933520286225,0.977663866124767,2389.26591444,3.37826448744231,0.651769818962361,0.348230181037639
"222","Gymnocephalus_cernua",58.7338576769851,0.317876956976463,0.303244365165886,0.10282824787519,0.999858531695344,0.999857230984025,4.175,0.620656479819621,0.356022522337731,0.643977477662269
"223","Halargyreus_johnsonii",21.9015611631523,0.0654519590299878,0.322279357565351,0.173194900285788,0.998632448075754,0.998616140586863,70.0637758,1.84549353813324,0.487383559802299,0.512616440197701
"224","Halosauropsis_macrochir",48.7893750158312,0.249723834502067,0.342833603166427,0.249177775688125,0.999167609244536,0.999157851916252,5.64,0.751279103983342,0.370031506887982,0.629968493112018
"225","Helicolenus_dactylopterus",30.3761858073302,0.123531614953706,0.356083189059033,0.298157517078281,0.653104555781971,0.648859123833977,51147.0344015701,4.70882045759126,0.794468973480176,0.205531026519824
"226","Heptranchias_perlo",140.572806563836,0.878748758628764,0.478939289022656,0.75231963604529,0.977985481089202,0.977716462907379,2020.400932,3.30543756017805,0.643959293753431,0.356040706246569
"227","Hexanchus_griseus",140.572806563836,0.878748758628764,0.530254341465268,0.942015979646794,0.965427816547997,0.965005097529151,3266.732273,3.5141135430695,0.666339326608005,0.333660673391995
"228","Hippocampus_guttulatus",41.249827792666,0.198052601034176,0.404206139064917,0.476053616271461,0.999994831107772,0.999995198647242,0.16,-0.795880017344075,0.204102148430982,0.795897851569018
"229","Hippocampus_hippocampus",41.249827792666,0.198052601034176,0.419412538348698,0.532267109314337,0.999526288058042,0.99952092081628,38.135564521,1.58133017963625,0.459052629906966,0.540947370093034
"230","Hippoglossoides_platessoides",21.7178397831388,0.0641928502216296,0.333632494989772,0.215164041021375,0.669443330599034,0.665397878779278,51473.348690692,4.71158242297295,0.794765188095432,0.205234811904568
"231","Hippoglossus_hippoglossus",27.0321642796664,0.100613830640786,0.346266363101862,0.261867658621443,0.991677019955371,0.991575580782922,574.997084,2.75966564224455,0.585426475145314,0.414573524854686
"232","Holtbyrnia_anomala",25.7820204776152,0.0920461447636095,0.337956093905897,0.23114708822776,0.999081757707305,0.99907094959023,8.80144,0.944553732706048,0.39075977892406,0.60924022107594
"233","Hoplostethus_atlanticus",54.1307143708562,0.286329957479418,0.365376860190113,0.332513429199239,0.997750789352546,0.99772369071031,63.426183,1.80226857625767,0.482747779232304,0.517252220767696
"234","Hoplostethus_mediterraneus",54.1307143708562,0.286329957479418,0.326933064630991,0.190398258219244,0.944616680543305,0.943939241467809,4309.180387031,3.63439467451362,0.679239209173338,0.320760790826662
"235","Howella_brodiei",56.4927950412246,0.302518147323709,0.341264441705295,0.243377056843885,0.99999360560238,0.999993958142151,0.042,-1.3767507096021,0.141805064708815,0.858194935291185
"236","Howella_sherborni",56.4927950412246,0.302518147323709,0.361708250341334,0.318951679940732,0.999993078453665,0.999993424541344,0.027,-1.56863623584101,0.121225770810014,0.878774229189986
"237","Hygophum_benoiti",47.5003515852837,0.240889692523255,0.362888234535915,0.323313727265344,0.999870108953974,0.999868949943713,8.8826330476,0.948541721245043,0.391187481783247,0.608812518216753
"238","Hygophum_hygomii",47.5003515852837,0.240889692523255,0.362446113071973,0.321679336942321,0.999968874736116,0.999968924579885,1.575850549,0.197515027352589,0.310641547118984,0.689358452881016
"239","Hymenocephalus_italicus",50.1203430323843,0.258845437840568,0.323459404705661,0.177557180301862,0.981027406625544,0.980795620406684,1116.452810526,3.04784037132929,0.616332570880008,0.383667429119992
"240","Hyperoplus_immaculatus",18.3305766756918,0.0409787157833831,0.333182945390858,0.213502191113362,0.983745869721641,0.983547356413673,1264.478935331,3.101911598927,0.622131589211472,0.377868410788528
"241","Hyperoplus_lanceolatus",18.3305766756918,0.0409787157833831,0.298491011789212,0.0852565274446355,0.92479896328408,0.923878963203658,11513.522804368,4.06120822549045,0.725014008751533,0.274985991248467
"242","Ichthyococcus_ovatus",79.4766915785032,0.460035070930296,0.364095709970789,0.327777401452179,0.999998108434942,0.999998516087598,0.050577777,-1.29604026273083,0.150461079778963,0.849538920221037
"243","Ilyophis_blachei",47.1228953165331,0.238302848723589,0.346961920173012,0.264438924300472,0.99987835292226,0.999877294814904,1.2985,0.113441953965322,0.301624897869171,0.698375102130829
"244","Labrus_bergylta",19.0643626348784,0.0460076153300424,0.39958276548816,0.458962392139994,0.994510423405156,0.994443663967974,435.387502415,2.63887595867361,0.572472051500799,0.427527948499201
"245","Labrus_mixtus",25.7253276348784,0.0916576082870408,0.397269049156915,0.450409277463571,0.998632934310144,0.99861663277257,140.41799006,2.14742275226155,0.519764793321935,0.480235206678065
"246","Labrus_viridis",19.0643626348784,0.0460076153300424,0.397885499234458,0.452688108335929,0.999899491611231,0.99989869223305,1.8575714,0.268945515853908,0.318302307391092,0.681697692608908
"247","Lagocephalus_lagocephalus",52.1680722770724,0.272879264110162,0.3381405660508,0.231829026367132,0.998899650940812,0.99888661390909,2.509091,0.3995164126423,0.33230574429593,0.66769425570407
"248","Lagocephalus_sceleratus",41.3712405270746,0.19888468624565,0.350268278677698,0.276661539091252,0.999962766656683,0.999962741739981,0.998,-0.000869458712628891,0.289365254301487,0.710634745698513
"249","Lagocephalus_suezensis",41.3712405270746,0.19888468624565,0.344432157851121,0.255087152455744,0.999973435765347,0.999973541434306,0.12,-0.920818753952375,0.190702748119747,0.809297251880253
"250","Lamna_nasus",158.265038756318,1,0.539674871682763,0.976840851725893,0.989379067497327,0.989249502297535,150.796,2.17838982163344,0.523085942312584,0.476914057687416
"251","Lampadena_atlantica",29.2324766041987,0.115693363729175,0.355432099462962,0.29575063430505,0.999923961755881,0.999923461882572,0.24,-0.619788758288394,0.222987542468491,0.777012457531509
"252","Lampanyctus_crocodilus",32.1784855764204,0.135883424603714,0.351841951591792,0.28247893542271,0.981490345034568,0.981264224998358,1179.582875857,3.07172845922158,0.61889451492577,0.38110548507423
"253","Lampanyctus_intricarius",30.2701553541981,0.122804950057747,0.34926467005093,0.272951499291181,0.999971046667863,0.999971123095215,0.06,-1.22184874961636,0.158417953771004,0.841582046228996
"254","Lampanyctus_pusillus",29.2324766041987,0.115693363729175,0.346164321152474,0.261490440168541,0.999891920562368,0.999891028517549,6.234378091,0.794793137025794,0.374698289694664,0.625301710305336
"255","Lappanella_fasciata",31.0536823015418,0.128174742516927,0.392608944885132,0.433182270979508,0.999916995959282,0.999916410827383,2.119,0.326130956710795,0.324435318135535,0.675564681864465
"256","Lepadogaster_lepadogaster",40.9612155049203,0.19607463704504,0.371148331620496,0.353848826425395,0.999726927038837,0.999724015538681,3.31,0.519827993775719,0.345208892522395,0.654791107477605
"257","Lepidion_eques",18.7468811727937,0.0438318004881767,0.318241973526061,0.15826990355457,0.839543855239813,0.837580366425964,9269.0342867,3.96703448864237,0.714914085916644,0.285085914083356
"258","Lepidion_lepidion",18.7468811727937,0.0438318004881767,0.302153860254409,0.0987969785976602,0.998685202448286,0.998669540652008,70.74923688,1.84972175980633,0.487837027128289,0.512162972871711
"259","Lepidopus_caudatus",49.8925341716405,0.25728418164293,0.378188252978857,0.379873302234255,0.637022572749674,0.632580303703114,26884.832063943,4.42950732800188,0.764513264489093,0.235486735510907
"260","Lepidorhombus_boscii",34.3943178495362,0.151069321491271,0.298841569682125,0.0865524347338393,0.527857587430709,0.522079182229047,66407.300035519,4.82221582320659,0.806630373047406,0.193369626952594
"261","Lepidorhombus_whiffiagonis",34.3943178495362,0.151069321491271,0.332737187664142,0.211854358618507,0.605609033984565,0.600782275673603,57501.4631949431,4.75967889598363,0.799923427348715,0.200076572651285
"262","Lepidotrigla_cavillone",24.1716453241946,0.0810096636513718,0.315498354704374,0.148127568431899,0.864343910331023,0.86268396436252,8988.420546666,3.95368338382093,0.713482209759128,0.286517790240872
"263","Lepidotrigla_dieuzeidei",24.1716453241946,0.0810096636513718,0.313246214499498,0.139802082208909,0.954109996354422,0.953548751701982,3235.84094852,3.5099871665627,0.665896781948516,0.334103218051484
"264","Leptoclinus_maculatus",21.5621822570432,0.0631260731150139,0.350788475125564,0.278584549190967,0.999974972089086,0.999975096562038,1.205,0.0809870469108872,0.298144181611813,0.701855818388187
"265","Lestidiops_jayakari",57.9893599214457,0.312774645630153,0.335786747543181,0.22312766598372,0.999973354117262,0.99997345878688,0.417,-0.379863945026242,0.24871894255121,0.75128105744879
"266","Lestidiops_sphyrenoides",44.091910026981,0.217530414531123,0.343873208105314,0.253020883047657,0.999991819613827,0.999992150293805,0.34709091,-0.459556759963085,0.240172066232013,0.759827933767987
"267","Lesueurigobius_friesii",28.3767813318386,0.109828975737859,0.363492038800679,0.325545810364251,0.994313881069187,0.994244716031708,310.493818508,2.49205295841086,0.556725612815535,0.443274387184465
"268","Lesueurigobius_sanzi",28.3767813318386,0.109828975737859,0.367087936210302,0.338838763564179,0.999784111061489,0.999781899471107,9.30471429,0.968703042251156,0.393349738408358,0.606650261591642
"269","Lesueurigobius_suerii",40.4366445894111,0.192479563568683,0.363477827907052,0.325493276956761,0.999633681432233,0.999629628642808,17.55797234,1.24447436052254,0.422925596050171,0.577074403949829
"270","Leucoraja_circularis",61.9076133267713,0.339627847884909,0.337466184098967,0.229336038747238,0.957267795244373,0.95674520079882,4647.39609572,3.66720968880222,0.682758546126858,0.317241453873142
"271","Leucoraja_fullonica",62.7279794514644,0.34525011249888,0.36185878480453,0.319508160659254,0.990600282903754,0.990485664896535,736.93619856,2.86742988974134,0.596983949877714,0.403016050122286
"272","Leucoraja_melitensis",60.0609379015002,0.326971915875435,0.370426043845348,0.351178745358501,0.996229685348594,0.996183968996206,286.85696101,2.45766539314665,0.553037623283925,0.446962376716075
"273","Leucoraja_naevus",62.7279794514644,0.34525011249888,0.352220641926396,0.283878839903215,0.841331151486133,0.839389538469983,18535.4194490491,4.26800241838535,0.747192223834054,0.252807776165946
"274","Lichia_amia",67.681911337038,0.379201192512945,0.376715563020978,0.374429209575854,0.999965809860895,0.999965822191805,0.336,-0.473660722610156,0.238659447755045,0.761340552244955
"275","Limanda_limanda",21.7178397831388,0.0641928502216296,0.315272925432771,0.147294224090846,0.0813881561534116,0.0701451420615027,653622.898376112,5.81532725843285,0.913139355253467,0.0868606447465329
"276","Liparis_liparis",21.2304950662647,0.0608529012963716,0.278729350673361,0.012203598942588,0.999779226229262,0.99977695485047,27.378455619,1.4374089465349,0.443617399265428,0.556382600734572
"277","Liparis_montagui",21.2304950662647,0.0608529012963716,0.308939163032607,0.12388020595464,0.999942241935188,0.999941965804028,4.065354789,0.609098453049701,0.3547829497944,0.6452170502056
"278","Lipophrys_pholis",33.9697436715821,0.148159561684196,0.344191395711385,0.254197127104282,0.999980989896901,0.999981188025436,0.06,-1.22184874961636,0.158417953771004,0.841582046228996
"279","Lithognathus_mormyrus",29.9602984504939,0.120681389061439,0.277641434219997,0.00818189841762116,0.994082083538861,0.994010081391479,399.4766105,2.60149135629543,0.568462636435942,0.431537363564058
"280","Lobianchia_dofleini",57.6650505226695,0.310552036478173,0.374651114832509,0.36679756439055,0.999946574873532,0.999946351775821,3.7419772526,0.573101143105112,0.350922318742981,0.649077681257019
"281","Lobianchia_gemellarii",57.6650505226695,0.310552036478173,0.36656499720666,0.336905615059101,0.999983851971046,0.999984085130234,0.34741176,-0.459155484631971,0.240215102114579,0.759784897885421
"282","Lophius_budegassa",50.8141822224409,0.26360056778636,0.362049206348316,0.320212091940227,0.67227740412163,0.668266640238566,31825.815662649,4.50277954298549,0.772371545810877,0.227628454189123
"283","Lophius_piscatorius",50.8141822224409,0.26360056778636,0.376919438924765,0.375182877586623,0.461228024289699,0.45463409964239,91394.5723968178,4.96092040527319,0.821506129522675,0.178493870477325
"284","Lota_lota",50.0600476731912,0.25843221202081,0.286416941651566,0.0406223148992793,0.999997484237897,0.999997884250629,0.007,-2.15490195998574,0.0583500819738189,0.941649918026181
"285","Lumpenus_lampretaeformis",21.5621822570432,0.0631260731150139,0.372856143655205,0.360162094815899,0.990201458062006,0.99008195859679,888.438331022,2.94862728759844,0.605692189352944,0.394307810647056
"286","Lycenchelys_sarsii",16.2500656901666,0.026720224433228,0.40318325431123,0.472272318417051,0.99999407753945,0.999994435855543,0.242,-0.616184634019569,0.223374076742491,0.776625923257509
"287","Lycodes_gracilis",27.495656684615,0.10379031107891,0.346527249219961,0.262832076279497,0.997633475540362,0.99760494102356,118.3277586,2.07308663805693,0.511792411186104,0.488207588813896
"288","Lycodes_pallidus",12.3626381901655,7.82832136163174e-05,0.353149015833531,0.287310759530996,0.999819799056176,0.999818024272705,0.703,-0.153044674980176,0.273044802409851,0.726955197590149
"289","Lycodes_terraenovae",13.1405301901645,0.00540945734848412,0.398274160824555,0.454124873554517,0.999855616603078,0.999854280212186,0.40347,-0.394188751694883,0.24718263904643,0.75281736095357
"290","Lycodes_vahlii",12.3626381901655,7.82832136163174e-05,0.403749072109284,0.474363976952438,0.998668078899703,0.998652207517977,87.43258065,1.94167329716358,0.497698624033547,0.502301375966453
"291","Macroparalepis_affinis",60.0634443380754,0.326989093388303,0.350989538133908,0.279327818771741,0.999993063921827,0.999993409831642,0.02307692,-1.63682215549311,0.113912983296623,0.886087016703377
"292","Macroramphosus_scolopax",96.6401477177907,0.577662419501595,0.335937448734747,0.22368476304697,0.878505750593929,0.877019139937503,9779.884517616,3.99033372660169,0.717412877122949,0.282587122877051
"293","Macrourus_berglax",35.2204709446198,0.156731246298257,0.318580782409063,0.159522378281297,0.989773999681984,0.989649268295611,327.98716,2.51585684233882,0.559278526174286,0.440721473825714
"294","Magnisudis_atlantica",49.5452101199218,0.254903844782617,0.327068197559863,0.190897804089062,0.999992641206419,0.999992981942365,0.02322581,-1.63402913105246,0.114212528926547,0.885787471073453
"295","Malacocephalus_laevis",41.2182994074038,0.19783652565093,0.327704254214003,0.193249114589012,0.978388975626072,0.978124896057464,1709.82337549,3.23295125015131,0.636185298982077,0.363814701017923
"296","Malacoraja_kreffti",64.2269153557119,0.355522860287209,0.338179412410112,0.23197262969545,0.999819988276773,0.999818215809287,0.50304,-0.298397479976705,0.257456038881568,0.742543961118432
"297","Malacosteus_niger",55.8513031874025,0.298121772532826,0.320518309259952,0.166684833384593,0.999943269285743,0.999943005728947,0.72786,-0.137952146888183,0.274663442321724,0.725336557678276
"298","Manducus_maderensis",80.1736853393091,0.464811820285961,0.297960037502956,0.0832936749120005,0.999996353464844,0.999996739637362,0.0255,-1.59345981956604,0.118563496926663,0.881436503073337
"299","Maurolicus_muelleri",70.7721015893107,0.400379379645295,0.376653793824903,0.374200867401679,0.997035504190702,0.996999650741573,258.900923794,2.4131336000599,0.548261687986796,0.451738312013204
