OID_First,OID,spNum,rare2d_PD_FD,rare3d_restrict,rare3d_scarce,rare2d_FD_TD_restrict,rare2d_FD_TD_scarce,rare4d_restrict_scarce,rare2d_PD_TD_restrict,rare2d_PD_TD_scarce,ID_f,NomActive,EffActive,NV,P,GT,NomActiveHours,EffActiveHours,xcoord,ycoord
25783,25783,34,1,0,0,0,0,0,0,0,4279,4.262677,25.55848,0.000106501,0.02127727,0.003097486,51.11795,306.6201,5.75,56.75
25785,25785,11,0,0,0,0,0,0,0,0,4328,1780.031,3303.455,0.04447053,8.869585,1.367378,20321.35,37779.44,6.25,56.75
25786,25786,46,1,0,0,0,0,0,0,0,4328,1780.031,3303.455,0.04447053,8.869585,1.367378,20321.35,37779.44,6.25,56.75
25791,25791,38,0,0,0,0,0,0,0,0,4521,52.7452,120.6967,0.001802863,0.2613576,0.03372851,481.5672,1101.969,7.75,56.75
25792,25792,12,0,0,0,0,0,0,0,0,4521,52.7452,120.6967,0.001802863,0.2613576,0.03372851,481.5672,1101.969,7.75,56.75
25802,25802,21,0,0,0,0,0,0,0,0,5010,243.6081,516.6888,0.00619163,1.214566,0.1960642,1873.178,4002.254,10.25,56.75
25803,25803,37,0,0,0,0,1,0,0,0,5149,121.8041,258.3444,0.003095815,0.6072829,0.09803208,963.8959,2058.798,10.75,56.75
25805,25805,33,0,0,0,0,0,0,0,0,5327,1232.771,3978.524,0.02934197,6.160515,0.9433292,9997.459,32434.09,11.25,56.75
25807,25807,61,1,0,0,1,1,0,0,0,5500,4931.084,15914.1,0.1173679,24.64206,3.773317,39056.86,126736.8,11.75,56.75
25808,25808,49,1,0,0,0,0,0,0,0,5500,4931.084,15914.1,0.1173679,24.64206,3.773317,39056.86,126736.8,11.75,56.75
25809,25809,53,2,0,0,0,0,0,0,0,5673,60.57231,112.4126,0.001513278,0.3018213,0.04653024,487.649,910.4313,12.25,56.75
25810,25810,50,2,0,0,0,0,0,0,0,5673,60.57231,112.4126,0.001513278,0.3018213,0.04653024,487.649,910.4313,12.25,56.75
25829,25829,12,0,0,0,0,0,0,0,0,7089,721.61,1528.817,0.01824112,3.595023,0.5588583,6029.306,12886.6,17.25,56.75
25832,25832,10,0,0,0,0,1,0,0,0,7194,28.17204,49.09529,0.000765311,0.1404649,0.02286161,245.7555,429.7537,17.75,56.75
25836,25836,7,0,0,0,0,0,0,0,0,7672,151.7416,974.7962,0.003684849,0.757729,0.1065319,1331.045,8535.452,18.75,56.75
25840,25840,1,0,0,0,0,0,0,0,0,8174,7.854597,47.09518,0.000196244,0.03920645,0.005707565,80.37464,482.2542,19.75,56.75
25842,25842,11,0,0,0,0,0,0,0,0,8304,15.70919,94.19037,0.000392488,0.07841289,0.01141513,147.4403,884.7982,20.25,56.75
25843,25843,10,0,0,0,0,0,0,0,0,8380,7.854597,47.09518,0.000196244,0.03920645,0.005707565,64.1499,385.066,20.75,56.75
25941,25941,25,2,0,0,0,0,0,0,0,34939,3.161367,4.825117,6.74E-05,0.0156201,0.002583121,44.54878,67.86107,-14.75,57.25
25943,25943,30,1,0,0,0,0,0,0,0,10578,11.19569,167.2179,0.000226609,0.05630318,0.005926332,136.1727,2033.807,-14.25,57.25
25944,25944,24,1,0,0,0,0,0,0,0,10578,11.19569,167.2179,0.000226609,0.05630318,0.005926332,136.1727,2033.807,-14.25,57.25
25945,25945,27,2,0,0,0,0,0,0,0,213,17.8482,32.14302,0.000457695,0.08896094,0.0137446,204.5805,368.355,-13.75,57.25
25946,25946,19,1,0,0,0,0,0,0,0,213,17.8482,32.14302,0.000457695,0.08896094,0.0137446,204.5805,368.355,-13.75,57.25
25947,25947,25,1,0,0,0,0,0,0,0,260,35.6964,64.28604,0.00091539,0.1779219,0.02748919,413.8729,744.828,-13.25,57.25
25964,25964,17,1,0,0,0,0,0,0,0,959,1667.912,5266.838,0.03890823,8.332475,1.318827,17222.37,54595.2,-9.25,57.25
25965,25965,25,1,0,0,0,0,0,0,0,1167,2374.2095,10161.8122,0.054229996,11.8637948,1.65785638,23373.874,100008.32,-8.75,57.25
25973,25973,40,3,0,0,0,0,0,0,0,12180,1.908365,58.80156,3.31E-05,0.009622106,0.00115129,15.77991,486.2281,-6.75,57.25
25975,25975,4,0,0,0,0,0,0,0,0,1772,0.02897735,0.06420537,1.12E-06,0.000144332,2.31E-05,0.2375039,0.5262394,-6.25,57.25
25993,25993,46,2,0,0,0,0,0,0,0,2882,426.4178,841.8051,0.01107212,2.125986,0.3432724,3355.836,6655.619,-1.75,57.25
25995,25995,25,0,0,0,0,0,0,0,0,3002,213.2089,420.9025,0.005536058,1.062993,0.1716362,1886.261,3737.782,-1.25,57.25
25996,25996,24,1,0,0,0,0,0,0,0,3002,213.2089,420.9025,0.005536058,1.062993,0.1716362,1886.261,3737.782,-1.25,57.25
25999,25999,43,1,0,0,0,0,0,0,0,3192,516.4038,1181.685,0.017651,2.558831,0.3302202,5798.336,13268.31,-0.25,57.25
26000,26000,31,1,0,0,0,0,0,0,0,3192,516.4038,1181.685,0.017651,2.558831,0.3302202,5798.336,13268.31,-0.25,57.25
26001,26001,34,1,0,0,0,0,0,0,0,3291,129.101,295.4212,0.00441275,0.6397078,0.08255505,1524.433,3488.354,0.25,57.25
26012,26012,11,0,0,0,0,0,0,0,0,3755,80.54104,482.914,0.002012287,0.4020229,0.05852538,997.1495,5980.408,2.75,57.25
26013,26013,25,1,0,0,0,0,0,0,0,16637,25669.81,668633.3,0.463899,129.37,14.75892,314074.8,8180846,3.25,57.25
26015,26015,14,0,0,0,0,0,0,0,0,3955,746.179,1582.633,0.01896515,3.720252,0.6005504,9137.584,19376.74,3.75,57.25
26018,26018,27,1,0,0,0,0,0,0,0,4051,1492.358,3165.267,0.0379303,7.440503,1.201101,18091.87,38385.94,4.25,57.25
26019,26019,21,1,0,0,0,0,0,0,0,4142,746.179,1582.633,0.01896515,3.720252,0.6005504,8905.705,18906.4,4.75,57.25
26022,26022,26,1,0,0,0,0,0,0,0,4213,879.2315,1583.418,0.02254681,4.382361,0.6770813,10176.14,18363.21,5.25,57.25
26023,26023,28,0,0,0,0,0,0,0,0,4281,1758.463,3166.835,0.04509363,8.764722,1.354163,19725.19,35615.32,5.75,57.25
26025,26025,28,0,0,0,0,0,0,0,0,4333,879.2315,1583.418,0.02254681,4.382361,0.6770813,9602.8,17345.87,6.25,57.25
26026,26026,36,1,0,0,0,0,0,0,0,4333,879.2315,1583.418,0.02254681,4.382361,0.6770813,9602.8,17345.87,6.25,57.25
26027,26027,22,0,0,0,0,0,0,0,0,4394,1780.031,3303.455,0.04447053,8.869585,1.367378,18743.63,34888.08,6.75,57.25
26028,26028,39,2,0,0,0,0,0,0,0,4394,1780.031,3303.455,0.04447053,8.869585,1.367378,18743.63,34888.08,6.75,57.25
26029,26029,47,2,0,0,0,0,0,0,0,4449,890.0156,1651.727,0.02223526,4.434793,0.6836892,8901.713,16579.75,7.25,57.25
26030,26030,43,1,0,0,0,0,0,0,0,4449,890.0156,1651.727,0.02223526,4.434793,0.6836892,8901.713,16579.75,7.25,57.25
26043,26043,47,2,0,0,0,1,0,0,0,5151,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.695066,6.901592,10.75,57.25
26046,26046,63,2,0,0,0,1,0,0,0,5329,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.497095,14.00096,11.25,57.25
26047,26047,58,2,0,0,0,0,0,0,0,5501,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.85744,7.201767,11.75,57.25
26048,26048,53,2,0,0,0,0,0,0,0,5501,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.85744,7.201767,11.75,57.25
26049,26049,60,2,0,0,0,0,0,0,0,5675,30.28616,56.20629,0.000756639,0.1509106,0.02326512,230.2248,430.0721,12.25,57.25
26069,26069,10,0,0,0,0,0,0,0,0,7092,360.805,764.4084,0.009120558,1.797512,0.2794291,2809.203,6010.462,17.25,57.25
26070,26070,13,0,0,0,0,1,0,0,0,7092,360.805,764.4084,0.009120558,1.797512,0.2794291,2809.203,6010.462,17.25,57.25
26072,26072,11,0,0,0,0,1,0,0,0,22292,2.054309,69.15018,3.48E-05,0.01035923,0.001273434,17.63754,593.696,17.75,57.25
26076,26076,23,0,0,0,0,1,0,0,0,22416,2.054309,69.15018,3.48E-05,0.01035923,0.001273434,16.81325,565.9495,18.75,57.25
26082,26082,12,0,0,0,0,0,0,0,0,8307,62.83678,376.7615,0.001569953,0.3136516,0.04566052,615.9848,3696.258,20.25,57.25
26083,26083,15,0,0,0,0,0,0,0,0,8383,15.70919,94.19037,0.000392488,0.07841289,0.01141513,139.4236,836.7776,20.75,57.25
26084,26084,17,0,0,0,0,0,0,0,0,8383,15.70919,94.19037,0.000392488,0.07841289,0.01141513,139.4236,836.7776,20.75,57.25
26085,26085,19,0,0,0,0,0,0,0,0,8457,10.82376,29.94421,0.000264674,0.05404477,0.008506756,85.36263,236.1695,21.25,57.25
26181,26181,18,1,0,0,0,0,0,0,0,34939,3.161367,4.825117,6.74E-05,0.0156201,0.002583121,44.54878,67.86107,-14.75,57.25
26182,26182,17,1,0,0,0,0,0,0,0,34939,3.161367,4.825117,6.74E-05,0.0156201,0.002583121,44.54878,67.86107,-14.75,57.25
26183,26183,16,0,0,0,0,0,0,0,0,10578,11.19569,167.2179,0.000226609,0.05630318,0.005926332,136.1727,2033.807,-14.25,57.25
26184,26184,22,1,0,0,0,0,0,0,0,10578,11.19569,167.2179,0.000226609,0.05630318,0.005926332,136.1727,2033.807,-14.25,57.25
26185,26185,26,0,0,0,0,0,0,0,0,213,17.8482,32.14302,0.000457695,0.08896094,0.0137446,204.5805,368.355,-13.75,57.25
26186,26186,24,1,0,0,0,0,0,0,0,213,17.8482,32.14302,0.000457695,0.08896094,0.0137446,204.5805,368.355,-13.75,57.25
26187,26187,26,1,0,0,0,0,0,0,0,260,35.6964,64.28604,0.00091539,0.1779219,0.02748919,413.8729,744.828,-13.25,57.25
26188,26188,18,1,0,0,0,0,0,0,0,260,35.6964,64.28604,0.00091539,0.1779219,0.02748919,413.8729,744.828,-13.25,57.25
26204,26204,25,1,0,0,0,0,0,0,0,959,1667.912,5266.838,0.03890823,8.332475,1.318827,17222.37,54595.2,-9.25,57.25
26212,26212,23,0,0,0,0,0,0,0,0,1526,54.32183,72.31121,0.001490754,0.2700179,0.04171054,414.0659,551.1892,-7.25,57.25
26213,26213,27,1,0,0,0,0,0,0,0,12180,1.908365,58.80156,3.31E-05,0.009622106,0.00115129,15.77991,486.2281,-6.75,57.25
26214,26214,33,1,0,0,0,0,0,0,0,12180,1.908365,58.80156,3.31E-05,0.009622106,0.00115129,15.77991,486.2281,-6.75,57.25
26233,26233,18,0,0,0,0,0,0,0,0,2882,426.4178,841.8051,0.01107212,2.125986,0.3432724,3355.836,6655.619,-1.75,57.25
26234,26234,19,0,0,0,0,0,0,0,0,2882,426.4178,841.8051,0.01107212,2.125986,0.3432724,3355.836,6655.619,-1.75,57.25
26235,26235,6,0,0,0,0,0,0,0,0,3002,213.2089,420.9025,0.005536058,1.062993,0.1716362,1886.261,3737.782,-1.25,57.25
26240,26240,14,0,0,0,0,0,0,0,0,3192,516.4038,1181.685,0.017651,2.558831,0.3302202,5798.336,13268.31,-0.25,57.25
26246,26246,20,0,0,0,0,0,0,0,0,3510,7.298192,14.4076,0.000189501,0.03638651,0.005875149,89.79822,177.3807,1.25,57.25
26250,26250,28,1,0,0,0,0,0,0,0,3688,161.0821,965.828,0.004024574,0.8040458,0.1170508,1986.735,11915.41,2.25,57.25
26251,26251,28,0,0,0,0,0,0,0,0,3755,80.54104,482.914,0.002012287,0.4020229,0.05852538,997.1495,5980.408,2.75,57.25
26252,26252,16,0,0,0,0,0,0,0,0,3755,80.54104,482.914,0.002012287,0.4020229,0.05852538,997.1495,5980.408,2.75,57.25
26261,26261,27,1,0,0,0,0,0,0,0,4213,879.2315,1583.418,0.02254681,4.382361,0.6770813,10176.14,18363.21,5.25,57.25
26262,26262,20,0,0,0,0,0,0,0,0,4213,879.2315,1583.418,0.02254681,4.382361,0.6770813,10176.14,18363.21,5.25,57.25
26264,26264,21,0,0,0,0,0,0,0,0,4281,1758.463,3166.835,0.04509363,8.764722,1.354163,19725.19,35615.32,5.75,57.25
26271,26271,12,0,0,0,0,0,0,0,0,4524,26.3726,60.34833,0.000901432,0.1306788,0.01686426,258.9724,592.6056,7.75,57.25
26275,26275,57,1,0,0,0,0,0,0,1,4742,26.3726,60.34833,0.000901432,0.1306788,0.01686426,225.4274,515.8447,8.75,57.25
26276,26276,11,0,0,0,0,0,0,0,0,4742,26.3726,60.34833,0.000901432,0.1306788,0.01686426,225.4274,515.8447,8.75,57.25
26277,26277,47,1,0,0,0,0,0,0,0,4824,97.25198,206.0399,0.00245837,0.4845043,0.07531779,764.4145,1635.285,9.25,57.25
26283,26283,44,1,0,0,0,0,0,0,0,5151,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.695066,6.901592,10.75,57.25
26284,26284,59,2,0,0,0,0,0,0,0,5151,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.695066,6.901592,10.75,57.25
26286,26286,57,2,0,0,0,0,0,0,0,5329,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.497095,14.00096,11.25,57.25
26287,26287,60,2,0,0,0,0,0,0,0,5501,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.85744,7.201767,11.75,57.25
26288,26288,17,1,0,0,0,0,0,0,0,5501,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,3.85744,7.201767,11.75,57.25
26308,26308,19,0,0,0,0,1,0,0,0,6979,721.61,1528.817,0.01824112,3.595023,0.5588583,5434.655,11633.39,16.75,57.25
26309,26309,17,0,0,0,0,1,0,0,0,7092,360.805,764.4084,0.009120558,1.797512,0.2794291,2809.203,6010.462,17.25,57.25
26311,26311,14,0,0,0,0,1,0,0,0,22292,2.054309,69.15018,3.48E-05,0.01035923,0.001273434,17.63754,593.696,17.75,57.25
26316,26316,11,0,0,0,0,1,0,0,0,22416,2.054309,69.15018,3.48E-05,0.01035923,0.001273434,16.81325,565.9495,18.75,57.25
26317,26317,14,0,0,0,0,0,0,0,0,74790,0.6838664,1.228163,9.02E-06,0.00341872,0.001207571,5.231388,9.38993,19.25,57.25
26318,26318,5,0,0,0,0,0,0,0,0,74790,0.6838664,1.228163,9.02E-06,0.00341872,0.001207571,5.231388,9.38993,19.25,57.25
26323,26323,12,0,0,0,0,0,0,0,0,8383,15.70919,94.19037,0.000392488,0.07841289,0.01141513,139.4236,836.7776,20.75,57.25
26324,26324,15,0,0,0,0,0,0,0,0,8383,15.70919,94.19037,0.000392488,0.07841289,0.01141513,139.4236,836.7776,20.75,57.25
26325,26325,16,0,0,0,0,0,0,0,0,8457,10.82376,29.94421,0.000264674,0.05404477,0.008506756,85.36263,236.1695,21.25,57.25
26326,26326,19,0,0,0,0,1,0,0,0,8457,10.82376,29.94421,0.000264674,0.05404477,0.008506756,85.36263,236.1695,21.25,57.25
26424,26424,28,1,0,0,0,0,0,0,0,169,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.35843,146.914,-14.25,57.75
26425,26425,26,2,0,0,0,0,0,0,0,214,9.927252,25.42699,0.000286688,0.04954524,0.007066231,113.6484,291.0914,-13.75,57.75
26426,26426,32,1,0,0,0,0,0,0,0,214,9.927252,25.42699,0.000286688,0.04954524,0.007066231,113.6484,291.0914,-13.75,57.75
26427,26427,27,1,0,0,0,0,0,0,0,261,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.72801,147.8606,-13.25,57.75
26428,26428,24,1,0,0,0,0,0,0,0,261,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.72801,147.8606,-13.25,57.75
26429,26429,17,1,0,0,0,0,0,0,0,10667,86.92538,4164.329,0.001447468,0.438289,0.0555382,1036.674,49663.86,-12.75,57.75
26442,26442,36,2,0,0,0,0,0,0,0,735,1667.912,5266.838,0.03890823,8.332475,1.318827,16832.92,53377.41,-9.75,57.75
26443,26443,40,2,0,0,0,0,0,0,0,960,32.48139,56.60518,0.000882378,0.1619511,0.02635864,293.687,513.4465,-9.25,57.75
26446,26446,42,3,0,0,0,0,0,0,0,1170,64.96277,113.2104,0.001764755,0.3239023,0.05271729,525.6946,919.7399,-8.75,57.75
26447,26447,24,1,0,0,0,0,0,0,0,1289,108.6437,144.6224,0.002981508,0.5400359,0.08342108,892.5945,1188.189,-8.25,57.75
26453,26453,34,1,0,0,0,0,0,0,0,1660,2114.666,3924.484,0.05283072,10.53701,1.624437,15921.47,29744.97,-6.75,57.75
26456,26456,28,0,0,0,0,0,0,0,0,1774,1057.333,1962.242,0.02641536,5.268506,0.8122186,7999.014,14943.29,-6.25,57.75
26474,26474,18,0,0,0,0,0,0,0,0,2884,1705.671,3367.22,0.04428846,8.503943,1.37309,13359,26495.77,-1.75,57.75
26475,26475,38,1,0,0,0,0,0,0,0,3006,426.4178,841.8051,0.01107212,2.125986,0.3432724,3704.866,7342.507,-1.25,57.75
26477,26477,25,1,0,0,0,0,0,0,0,3100,64.55048,147.7106,0.002206375,0.3198539,0.04127753,664.8769,1521.435,-0.75,57.75
26478,26478,13,0,0,0,0,0,0,0,0,3100,64.55048,147.7106,0.002206375,0.3198539,0.04127753,664.8769,1521.435,-0.75,57.75
26479,26479,25,0,0,0,0,0,0,0,0,3199,129.101,295.4212,0.00441275,0.6397078,0.08255505,1439.905,3294.929,-0.25,57.75
26481,26481,21,0,0,0,0,0,0,0,0,3297,64.55048,147.7106,0.002206375,0.3198539,0.04127753,759.1371,1737.131,0.25,57.75
26483,26483,49,3,0,0,0,0,0,0,0,3397,756.514,2763.013,0.01662604,3.786978,0.9459777,8665.643,32277.83,0.75,57.75
26486,26486,37,2,0,0,0,0,0,0,0,3517,313.2157,2012.115,0.007606041,1.564058,0.2198967,3895.54,25027.74,1.25,57.75
26487,26487,22,1,0,0,0,0,0,0,0,3622,161.0821,965.828,0.004024574,0.8040458,0.1170508,2001.77,12005.83,1.75,57.75
26488,26488,13,0,0,0,0,0,0,0,0,3622,161.0821,965.828,0.004024574,0.8040458,0.1170508,2001.77,12005.83,1.75,57.75
26489,26489,30,2,0,0,0,0,0,0,0,3693,644.3284,3863.312,0.01609829,3.216183,0.468203,7997.551,47965.64,2.25,57.75
26490,26490,15,0,0,0,0,0,0,0,0,3693,644.3284,3863.312,0.01609829,3.216183,0.468203,7997.551,47965.64,2.25,57.75
26491,26491,15,0,0,0,0,0,0,0,0,3757,161.0821,965.828,0.004024574,0.8040458,0.1170508,1998.827,11988.35,2.75,57.75
26495,26495,27,0,0,0,0,0,0,0,0,3958,1492.358,3165.267,0.0379303,7.440503,1.201101,17792.6,37774.14,3.75,57.75
26496,26496,12,0,0,0,0,0,0,0,0,3958,1492.358,3165.267,0.0379303,7.440503,1.201101,17792.6,37774.14,3.75,57.75
26499,26499,33,0,0,0,0,0,0,0,0,4145,1492.358,3165.267,0.0379303,7.440503,1.201101,16599.14,35294.72,4.75,57.75
26500,26500,12,0,0,0,0,0,0,0,0,4145,1492.358,3165.267,0.0379303,7.440503,1.201101,16599.14,35294.72,4.75,57.75
26501,26501,41,1,0,0,0,0,0,0,0,4214,1758.463,3166.835,0.04509363,8.764722,1.354163,18658.14,33717.1,5.25,57.75
26502,26502,18,0,0,0,0,0,0,0,0,4214,1758.463,3166.835,0.04509363,8.764722,1.354163,18658.14,33717.1,5.25,57.75
26503,26503,14,0,0,0,0,0,0,0,0,4283,471.7503,620.255,0.01275968,2.344219,0.3641286,4706.028,6187.462,5.75,57.75
26506,26506,28,2,0,0,0,0,0,0,0,4338,943.5005,1240.51,0.02551936,4.688439,0.7282572,8753.197,11508.66,6.25,57.75
26514,26514,22,0,0,0,0,0,0,0,0,4631,648.0449,1378.348,0.01649557,3.227719,0.5015261,5710.929,12265.63,8.25,57.75
26515,26515,48,1,0,0,0,1,0,0,0,4746,364.3732,745.4242,0.009295817,1.81458,0.2837137,3316.235,6820.869,8.75,57.75
26516,26516,55,2,0,0,0,0,0,0,0,4746,364.3732,745.4242,0.009295817,1.81458,0.2837137,3316.235,6820.869,8.75,57.75
26517,26517,41,0,0,0,0,0,0,0,0,4826,728.7464,1490.848,0.01859163,3.629159,0.5674274,6547.641,13469.24,9.25,57.75
26520,26520,11,0,0,0,0,0,0,0,0,4899,364.3732,745.4242,0.009295817,1.81458,0.2837137,2976.37,6129.169,9.75,57.75
26523,26523,40,1,0,0,0,0,0,0,0,5153,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.425634,13.86883,10.75,57.75
26524,26524,59,2,0,0,0,0,0,0,1,5153,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.425634,13.86883,10.75,57.75
26525,26525,49,1,0,0,0,0,0,0,0,5332,3.833152,7.11372,9.58E-05,0.01909993,0.002944538,31.0065,57.88575,11.25,57.75
26526,26526,53,2,0,0,0,0,0,0,0,5332,3.833152,7.11372,9.58E-05,0.01909993,0.002944538,31.0065,57.88575,11.25,57.75
26527,26527,52,3,0,0,0,0,0,0,1,5503,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.215016,13.47931,11.75,57.75
26549,26549,7,0,0,0,0,0,0,0,0,74484,0.007721654,0.01317916,1.06E-07,3.86E-05,1.33E-05,0.05819551,0.09925337,17.25,57.75
26553,26553,7,0,0,0,0,0,0,0,0,22351,16.43447,553.2015,0.00027863,0.08287381,0.01018748,135.0955,4547.441,18.25,57.75
26554,26554,3,0,0,0,0,0,0,0,0,22351,16.43447,553.2015,0.00027863,0.08287381,0.01018748,135.0955,4547.441,18.25,57.75
26557,26557,20,0,0,0,0,1,0,0,0,74798,2.1471036,3.856004,2.83E-05,0.010733595,0.003791356,15.219987,27.316833,19.25,57.75
26565,26565,13,0,0,0,0,1,0,0,0,38787,5132.166,34662.24,0.1150794,25.70862,6.777379,42303.99,285717.8,21.25,57.75
26566,26566,15,0,0,0,0,1,0,0,0,38787,5132.166,34662.24,0.1150794,25.70862,6.777379,42303.99,285717.8,21.25,57.75
26570,26570,1,0,0,0,0,0,0,0,0,75203,0.03864611,0.1046537,3.80E-07,0.000191769,7.29E-05,0.269534,0.7292387,22.25,57.75
26575,26575,1,0,0,0,0,0,0,0,0,8724,113.6469,415.0719,0.002497637,0.5688965,0.1421089,923.7328,3441.152,23.75,57.75
26664,26664,18,0,0,0,0,0,0,0,0,169,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.35843,146.914,-14.25,57.75
26665,26665,21,1,0,0,0,0,0,0,0,214,9.927252,25.42699,0.000286688,0.04954524,0.007066231,113.6484,291.0914,-13.75,57.75
26666,26666,26,1,0,0,0,0,0,0,0,214,9.927252,25.42699,0.000286688,0.04954524,0.007066231,113.6484,291.0914,-13.75,57.75
26667,26667,15,0,0,0,0,0,0,0,0,261,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.72801,147.8606,-13.25,57.75
26668,26668,13,0,0,0,0,0,0,0,0,261,4.963626,12.71349,0.000143344,0.02477262,0.003533115,57.72801,147.8606,-13.25,57.75
26682,26682,24,2,0,0,0,0,0,0,0,735,1667.912,5266.838,0.03890823,8.332475,1.318827,16832.92,53377.41,-9.75,57.75
26683,26683,39,4,0,0,0,0,0,0,0,960,32.48139,56.60518,0.000882378,0.1619511,0.02635864,293.687,513.4465,-9.25,57.75
26684,26684,26,1,0,0,0,0,0,0,0,960,32.48139,56.60518,0.000882378,0.1619511,0.02635864,293.687,513.4465,-9.25,57.75
26688,26688,21,0,0,0,0,0,0,0,0,1289,108.6437,144.6224,0.002981508,0.5400359,0.08342108,892.5945,1188.189,-8.25,57.75
26689,26689,18,0,0,0,0,0,0,0,0,1406,434.5746,578.4897,0.01192603,2.160143,0.3336843,3537.316,4708.745,-7.75,57.75
26690,26690,6,0,0,0,0,0,0,0,0,1406,434.5746,578.4897,0.01192603,2.160143,0.3336843,3537.316,4708.745,-7.75,57.75
26695,26695,21,0,0,0,0,0,0,0,0,1774,1057.333,1962.242,0.02641536,5.268506,0.8122186,7999.014,14943.29,-6.25,57.75
26696,26696,36,1,0,0,0,0,0,0,0,1774,1057.333,1962.242,0.02641536,5.268506,0.8122186,7999.014,14943.29,-6.25,57.75
26707,26707,36,1,0,0,0,0,0,0,0,13196,0.116029,1.928408,2.33E-06,0.000583623,6.17E-05,0.9807162,16.3017,-3.25,57.75
26710,26710,43,1,0,0,0,0,0,0,0,13423,775.7697,11586.84,0.01570212,3.901351,0.4106465,6582.153,98324.58,-2.75,57.75
26714,26714,25,1,0,0,0,0,0,0,0,2884,1705.671,3367.22,0.04428846,8.503943,1.37309,13359,26495.77,-1.75,57.75
26717,26717,37,2,0,0,0,0,0,0,0,3100,64.55048,147.7106,0.002206375,0.3198539,0.04127753,664.8769,1521.435,-0.75,57.75
26718,26718,32,1,0,0,0,0,0,0,0,3100,64.55048,147.7106,0.002206375,0.3198539,0.04127753,664.8769,1521.435,-0.75,57.75
26719,26719,42,1,0,0,0,0,0,0,0,3199,129.101,295.4212,0.00441275,0.6397078,0.08255505,1439.905,3294.929,-0.25,57.75
26720,26720,28,0,0,0,0,0,0,0,0,3199,129.101,295.4212,0.00441275,0.6397078,0.08255505,1439.905,3294.929,-0.25,57.75
26721,26721,21,0,0,0,0,0,0,0,0,3297,64.55048,147.7106,0.002206375,0.3198539,0.04127753,759.1371,1737.131,0.25,57.75
26724,26724,21,1,0,0,0,0,0,0,0,3397,756.514,2763.013,0.01662604,3.786978,0.9459777,8665.643,32277.83,0.75,57.75
26725,26725,22,0,0,0,0,0,0,0,0,3517,313.2157,2012.115,0.007606041,1.564058,0.2198967,3895.54,25027.74,1.25,57.75
26733,26733,13,0,0,0,0,0,0,0,0,3844,2183.662,9346.254,0.04987765,10.91164,1.524802,26677.81,114126,3.25,57.75
26736,26736,12,0,0,0,0,0,0,0,0,3958,1492.358,3165.267,0.0379303,7.440503,1.201101,17792.6,37774.14,3.75,57.75
26737,26737,13,0,0,0,0,0,0,0,0,4054,5969.432,12661.07,0.1517212,29.76201,4.804403,69128.08,146872.8,4.25,57.75
26740,26740,15,0,0,0,0,0,0,0,0,4145,1492.358,3165.267,0.0379303,7.440503,1.201101,16599.14,35294.72,4.75,57.75
26757,26757,17,1,0,0,0,0,0,0,0,4826,728.7464,1490.848,0.01859163,3.629159,0.5674274,6547.641,13469.24,9.25,57.75
26760,26760,55,2,0,0,0,0,0,0,0,4899,364.3732,745.4242,0.009295817,1.81458,0.2837137,2976.37,6129.169,9.75,57.75
26761,26761,29,1,0,0,0,0,0,0,0,5013,3.56198,12.02619,7.74E-05,0.01782803,0.00466974,26.9947,93.42618,10.25,57.75
26762,26762,25,2,0,0,0,0,0,0,0,5013,3.56198,12.02619,7.74E-05,0.01782803,0.00466974,26.9947,93.42618,10.25,57.75
26764,26764,58,2,0,0,0,0,0,0,0,5153,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.425634,13.86883,10.75,57.75
26765,26765,64,2,0,0,0,0,0,0,0,5332,3.833152,7.11372,9.58E-05,0.01909993,0.002944538,31.0065,57.88575,11.25,57.75
26793,26793,9,0,0,0,0,0,0,0,0,22351,16.43447,553.2015,0.00027863,0.08287381,0.01018748,135.0955,4547.441,18.25,57.75
26794,26794,5,0,0,0,0,0,0,0,0,22351,16.43447,553.2015,0.00027863,0.08287381,0.01018748,135.0955,4547.441,18.25,57.75
26798,26798,20,0,0,0,0,1,0,0,0,74798,2.1471036,3.856004,2.83E-05,0.010733595,0.003791356,15.219987,27.316833,19.25,57.75
26799,26799,16,0,0,0,0,1,0,0,0,8178,7.854597,47.09518,0.000196244,0.03920645,0.005707565,68.15656,409.0716,19.75,57.75
